2019-12-28 15:45:30 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 15:45:31 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 15:45:32 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 15:45:33 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:34 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 15:45:35 DEBUG Game:162 - FPS: 95 updates: 60
2019-12-28 15:45:46 DEBUG Game:162 - FPS: 42 updates: 55
2019-12-28 15:45:47 DEBUG Game:162 - FPS: 35 updates: 64
2019-12-28 15:45:48 DEBUG Game:162 - FPS: 64 updates: 60
2019-12-28 15:45:48 DEBUG Game:162 - FPS: 69 updates: 60
2019-12-28 15:45:49 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 15:45:50 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 15:45:51 DEBUG Game:162 - FPS: 82 updates: 60
2019-12-28 15:45:52 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 15:45:53 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 15:45:54 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 15:45:55 DEBUG Game:162 - FPS: 82 updates: 60
2019-12-28 15:45:57 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 15:45:57 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 15:45:58 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 15:45:59 DEBUG Game:162 - FPS: 83 updates: 60
2019-12-28 15:46:01 DEBUG Game:162 - FPS: 93 updates: 60
2019-12-28 15:46:01 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 15:47:02 WARN  Game:38 - java.io.IOException: Can't read res\RETRO_SPACE.ttf
2019-12-28 15:48:42 FATAL Game:38 - java.io.IOException: Can't read res\RETRO_SPACE.ttf
2019-12-28 17:32:09 DEBUG Game:162 - FPS: 56 updates: 48
2019-12-28 17:32:10 DEBUG Game:162 - FPS: 27 updates: 71
2019-12-28 17:32:11 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:32:12 DEBUG Game:162 - FPS: 77 updates: 60
2019-12-28 17:32:13 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 17:32:14 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:32:15 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 17:32:16 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 17:32:17 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 17:32:18 DEBUG Game:162 - FPS: 90 updates: 60
